-20.9460,20.0161,1.5
-20.8559,19.9261,1.5
-20.7658,19.8360,1.5
-20.6757,19.7459,1.5
-20.5856,19.6558,1.5
-20.4956,19.5657,1.5
-20.4055,19.4756,1.5
-20.3154,19.3855,1.5
-20.2253,19.2954,1.5
-20.1352,19.2053,1.5
-20.0451,19.1152,1.5
-19.9550,19.0252,1.5
-19.8649,19.0252,1.5
-19.7748,18.9351,1.5
-19.6847,18.8450,1.5
-19.5947,18.7549,1.5
-19.5046,18.6648,1.5
-19.4145,18.5747,1.5
-19.3244,18.4846,1.5
-19.2343,18.3945,1.5
-19.1442,18.3044,1.5
-19.0541,18.2143,1.5
-18.9640,18.1243,1.5
-18.8739,18.0342,1.5
-18.7838,17.9441,1.5
-18.6938,17.8540,1.5
-18.6037,17.7639,1.5
-18.5136,17.6738,1.5
-18.4235,17.5837,1.5
-18.3334,17.4936,1.5
-18.2433,17.4035,1.5
-18.1532,17.3134,1.5
-18.0631,17.3134,1.5
-17.9730,17.2234,1.5
-17.8829,17.1333,1.5
-17.7929,17.0432,1.5
-17.7028,16.9531,1.5
-17.6127,16.8630,1.5
-17.5226,16.7729,1.5
-17.4325,16.6828,1.5
-17.3424,16.5927,1.5
-17.2523,16.5026,1.5
-17.1622,16.4125,1.5
-17.0721,16.3225,1.5
-16.9820,16.2324,1.5
-16.8920,16.1423,1.5
-16.8019,16.0522,1.5
-16.7118,15.9621,1.5
-16.6217,15.8720,1.5
-16.5316,15.7819,1.5
-16.4415,15.6918,1.5
-16.3514,15.6017,1.5
-16.2613,15.6017,1.5
-16.1712,15.5116,1.5
-16.0811,15.4216,1.5
-15.9911,15.3315,1.5
-15.9010,15.2414,1.5
-15.8109,15.1513,1.5
-15.7208,15.0612,1.5
-15.6307,14.9711,1.5
-15.5406,14.8810,1.5
-15.4505,14.7909,1.5
-15.3604,14.7008,1.5
-15.2703,14.6107,1.5
-15.1802,14.5207,1.5
-15.0902,14.4306,1.5
-15.0001,14.3405,1.5
-14.9100,14.2504,1.5
-14.8199,14.1603,1.5
-14.7298,14.0702,1.5
-14.6397,13.9801,1.5
-14.5496,13.8900,1.5
-14.4595,13.7999,1.5
-14.3694,13.7098,1.5
-14.2793,13.6198,1.5
-14.1893,13.6198,1.5
-14.0992,13.5297,1.5
-14.0091,13.4396,1.5
-13.9190,13.3495,1.5
-13.8289,13.2594,1.5
-13.7388,13.1693,1.5
-13.6487,13.0792,1.5
-13.5586,12.9891,1.5
-13.4685,12.8990,1.5
-13.3784,12.8089,1.5
-13.2884,12.7189,1.5
-13.1983,12.6288,1.5
-13.1082,12.5387,1.5
-13.0181,12.4486,1.5
-12.9280,12.3585,1.5
-12.8379,12.2684,1.5
-12.7478,12.1783,1.5
-12.6577,12.0882,1.5
-12.5676,11.9981,1.5
-12.4775,11.9080,1.5
-12.3875,11.8180,1.5
-12.2974,11.7279,1.5
-12.2073,11.6378,1.5
-12.1172,11.6378,1.5
-12.0271,11.5477,1.5
-11.9370,11.4576,1.5
-11.8469,11.3675,1.5
-11.7568,11.2774,1.5
-11.6667,11.1873,1.5
-11.5766,11.0972,1.5
-11.4866,11.0071,1.5
-11.3965,10.9171,1.5
-11.3064,10.8270,1.5
-11.2163,10.7369,1.5
-11.1262,10.6468,1.5
-11.0361,10.5567,1.5
-10.9460,10.4666,1.5
-10.8559,10.3765,1.5
-10.7658,10.2864,1.5
-10.6757,10.1963,1.5
-10.5857,10.1062,1.5
-10.4956,10.0162,1.5
-10.4055,9.9261,1.5
-10.3154,9.8360,1.5
-10.2253,9.7459,1.5
-10.1352,9.6558,1.5
-10.0451,9.5657,1.5
-9.9550,9.4756,1.5
-9.8649,9.3855,1.5
-9.7748,9.2954,1.5
-9.6848,9.2954,1.5
-9.5947,9.2053,1.5
-9.5046,9.1153,1.5
-9.4145,9.0252,1.5
-9.3244,8.9351,1.5
-9.2343,8.8450,1.5
-9.1442,8.7549,1.5
-9.0541,8.6648,1.5
-8.9640,8.5747,1.5
-8.8739,8.4846,1.5
-8.7839,8.3945,1.5
-8.6938,8.3044,1.5
-8.6037,8.2144,1.5
-8.5136,8.1243,1.5
-8.4235,8.0342,1.5
-8.3334,7.9441,1.5
-8.2433,7.8540,1.5
-8.1532,7.7639,1.5
-8.0631,7.6738,1.5
-7.9730,7.5837,1.5
-7.8830,7.4936,1.5
-7.7929,7.4035,1.5
-7.7028,7.3135,1.5
-7.6127,7.2234,1.5
-7.5226,7.1333,1.5
-7.4325,7.0432,1.5
-7.3424,6.9531,1.5
-7.2523,6.9531,1.5
-7.1622,6.8630,1.5
-7.0721,6.7729,1.5
-6.9821,6.6828,1.5
-6.8920,6.5927,1.5
-6.8019,6.5026,1.5
-6.7118,6.4126,1.5
-6.6217,6.3225,1.5
-6.5316,6.2324,1.5
-6.4415,6.1423,1.5
-6.3514,6.0522,1.5
-6.2613,5.9621,1.5
-6.1712,5.8720,1.5
-6.0812,5.7819,1.5
-5.9911,5.6918,1.5
-5.9010,5.6017,1.5
-5.8109,5.5117,1.5
-5.7208,5.4216,1.5
-5.6307,5.3315,1.5
-5.5406,5.2414,1.5
-5.4505,5.1513,1.5
-5.3604,5.0612,1.5
-5.2703,4.9711,1.5
-5.1803,4.8810,1.5
-5.0902,4.7909,1.5
-5.0001,4.7008,1.5
-4.9100,4.6108,1.5
-4.8199,4.6108,1.5
-4.7298,4.5207,1.5
-4.6397,4.4306,1.5
-4.5496,4.3405,1.5
-4.4595,4.2504,1.5
-4.3694,4.1603,1.5
-4.2794,4.0702,1.5
-4.1893,3.9801,1.5
-4.0992,3.8900,1.5
-4.0091,3.7999,1.5
-3.9190,3.7099,1.5
-3.8289,3.6198,1.5
-3.7388,3.5297,1.5
-3.6487,3.4396,1.5
-3.5586,3.3495,1.5
-3.4685,3.2594,1.5
-3.3785,3.1693,1.5
-3.2884,3.0792,1.5
-3.1983,2.9891,1.5
-3.1082,2.8990,1.5
-3.0181,2.8090,1.5
-2.9280,2.7189,1.5
-2.8379,2.6288,1.5
-2.7478,2.5387,1.5
-2.6577,2.4486,1.5
-2.5676,2.3585,1.5
-2.4776,2.2684,1.5
-2.3875,2.2684,1.5
-2.2974,2.1783,1.5
-2.2073,2.0882,1.5
-2.1172,1.9981,1.5
-2.0271,1.9081,1.5
-1.9370,1.8180,1.5
-1.8469,1.7279,1.5
-1.7568,1.6378,1.5
-1.6667,1.5477,1.5
-1.5767,1.4576,1.5
-1.4866,1.3675,1.5
-1.3965,1.2774,1.5
-1.3064,1.1873,1.5
-1.2163,1.0972,1.5
-1.1262,1.0072,1.5
-1.0361,0.9171,1.5
-0.9460,0.8270,1.5
-0.8559,0.7369,1.5
-0.7658,0.6468,1.5
-0.6758,0.5567,1.5
-0.5857,0.4666,1.5
-0.4956,0.3765,1.5
-0.4055,0.2864,1.5
-0.3154,0.1963,1.5
-0.2253,0.1063,1.5
-0.1352,0.0162,1.5
-0.0451,0.0162,1.5
0.0450,-0.0739,1.5
0.1351,-0.1640,1.5
0.2251,-0.2541,1.5
0.3152,-0.3442,1.5
0.4053,-0.4343,1.5
0.4954,-0.5244,1.5
0.5855,-0.6145,1.5
0.6756,-0.7046,1.5
0.7657,-0.7946,1.5
0.8558,-0.8847,1.5
0.9459,-0.9748,1.5
1.0360,-1.0649,1.5
1.1260,-1.1550,1.5
1.2161,-1.2451,1.5
1.3062,-1.3352,1.5
1.3963,-1.4253,1.5
1.4864,-1.5154,1.5
1.5765,-1.6055,1.5
1.6666,-1.6955,1.5
1.7567,-1.7856,1.5
1.8468,-1.8757,1.5
1.9369,-1.9658,1.5
2.0269,-2.0559,1.5
2.1170,-2.1460,1.5
2.2071,-2.2361,1.5
2.2972,-2.3262,1.5
2.3873,-2.3262,1.5
2.4774,-2.4163,1.5
2.5675,-2.5064,1.5
2.6576,-2.5964,1.5
2.7477,-2.6865,1.5
2.8378,-2.7766,1.5
2.9278,-2.8667,1.5
3.0179,-2.9568,1.5
3.1080,-3.0469,1.5
3.1981,-3.1370,1.5
3.2882,-3.2271,1.5
3.3783,-3.3172,1.5
3.4684,-3.4073,1.5
3.5585,-3.4973,1.5
3.6486,-3.5874,1.5
3.7387,-3.6775,1.5
3.8287,-3.7676,1.5
3.9188,-3.8577,1.5
4.0089,-3.9478,1.5
4.0990,-4.0379,1.5
4.1891,-4.1280,1.5
4.2792,-4.2181,1.5
4.3693,-4.3082,1.5
4.4594,-4.3982,1.5
4.5495,-4.4883,1.5
4.6396,-4.5784,1.5
4.7296,-4.5784,1.5
4.8197,-4.6685,1.5
4.9098,-4.7586,1.5
4.9999,-4.8487,1.5
5.0900,-4.9388,1.5
5.1801,-5.0289,1.5
5.2702,-5.1190,1.5
5.3603,-5.2091,1.5
5.4504,-5.2991,1.5
5.5405,-5.3892,1.5
5.6305,-5.4793,1.5
5.7206,-5.5694,1.5
5.8107,-5.6595,1.5
5.9008,-5.7496,1.5
5.9909,-5.8397,1.5
6.0810,-5.9298,1.5
6.1711,-6.0199,1.5
6.2612,-6.1100,1.5
6.3513,-6.2000,1.5
6.4414,-6.2901,1.5
6.5314,-6.3802,1.5
6.6215,-6.4703,1.5
6.7116,-6.5604,1.5
6.8017,-6.6505,1.5
6.8918,-6.7406,1.5
6.9819,-6.8307,1.5
7.0720,-6.8307,1.5
7.1621,-6.9208,1.5
7.2522,-7.0109,1.5
7.3423,-7.1009,1.5
7.4323,-7.1910,1.5
7.5224,-7.2811,1.5
7.6125,-7.3712,1.5
7.7026,-7.4613,1.5
7.7927,-7.5514,1.5
7.8828,-7.6415,1.5
7.9729,-7.7316,1.5
8.0630,-7.8217,1.5
8.1531,-7.9118,1.5
8.2432,-8.0018,1.5
8.3332,-8.0919,1.5
8.4233,-8.1820,1.5
8.5134,-8.2721,1.5
8.6035,-8.3622,1.5
8.6936,-8.4523,1.5
8.7837,-8.5424,1.5
8.8738,-8.6325,1.5
8.9639,-8.7226,1.5
9.0540,-8.8127,1.5
9.1441,-8.9027,1.5
9.2341,-8.9928,1.5
9.3242,-9.0829,1.5
9.4143,-9.1730,1.5
9.5044,-9.1730,1.5
9.5945,-9.2631,1.5
9.6846,-9.3532,1.5
9.7747,-9.4433,1.5
9.8648,-9.5334,1.5
9.9549,-9.6235,1.5
10.0450,-9.7136,1.5
10.1350,-9.8036,1.5
10.2251,-9.8937,1.5
10.3152,-9.9838,1.5
10.4053,-10.0739,1.5
10.4954,-10.1640,1.5
10.5855,-10.2541,1.5
10.6756,-10.3442,1.5
10.7657,-10.4343,1.5
10.8558,-10.5244,1.5
10.9459,-10.6145,1.5
11.0359,-10.7045,1.5
11.1260,-10.7946,1.5
11.2161,-10.8847,1.5
11.3062,-10.9748,1.5
11.3963,-11.0649,1.5
11.4864,-11.1550,1.5
11.5765,-11.2451,1.5
11.6666,-11.3352,1.5
