x,y
0.0,0.0
0.0,0.0
5.4682498866319655e-05,0.0
0.00043485983810946367,0.0
0.0027563152322921157,1.450102464261313e-07
0.004648504893489847,2.968581771830887e-07
0.006997545926310415,1.6325282721278926e-07
0.012980321711422138,-1.2911666197522e-06
0.01657365961991633,-2.4537294479549607e-06
0.024870344090461675,-2.530402986354811e-06
0.02953878629110937,-9.171341199462216e-07
0.039834633846721146,-2.9595550088237745e-05
0.04543189002908402,-6.229291896242763e-05
0.05130944368500425,-0.00013507772778281567
0.0638516949711056,-0.00041122443768922294
0.07049181338883308,-0.0005877862083719175
0.07736340761660342,-0.0007468322930110597
0.09175789918650624,-0.0009809930317019077
0.09926000198037248,-0.001060127692026711
0.10695257591422623,-0.0010817022628520905
0.12287190948131659,-0.0011863172843327259
0.13108182385086017,-0.0012681752907780222
0.13944787944126394,-0.0013755876651754548
0.15661933355919305,-0.0016274632619908236
0.16540946196059844,-0.001843215554655644
0.17432770806642117,-0.0020846543220041027
0.18336741683821217,-0.0023670742199974697
0.20179007071205995,-0.0029845282238833773
0.21116308649763035,-0.003291821827873675
0.2206384481824347,-0.003552636380699575
0.23021007433157678,-0.003808964590994633
0.23987378386240013,-0.004044804744855719
0.2594589200287597,-0.004504027576874027
0.26937364812743425,-0.00465481430627514
0.2793639711987584,-0.004787780800764448
0.2894264264296136,-0.004887520245456925
0.3097533089936105,-0.005062332555190353
0.3097533089936105,-0.005062332555190353
0.33032719746639166,-0.005331112641614807
0.34069922848082324,-0.005512953437467727
0.35112416845392685,-0.005729205280087934
0.37212405542744603,-0.0061910929202664625
0.3826943931177766,-0.006430991689638255
0.39330767793066745,-0.006716269736396019
0.4146526365011092,-0.0074675584315145845
0.42537980085618643,-0.007930529719120005
0.4361387510891249,-0.00848892688574547
0.4469296658828598,-0.009096245161927623
0.4686010439497126,-0.010442284753500692
0.4794840005541327,-0.011087933494610938
0.49039484913168097,-0.01174350164141574
0.5013333251094566,-0.012390637861967679
0.5122962278417623,-0.01306123079855531
0.5232837394028578,-0.0137318354094467
0.5342929015443194,-0.014431198834524699
0.5453241819263109,-0.015133872515475506
0.5563747245012967,-0.015867399904868795
0.5674452197680857,-0.016605544917885944
0.5785328552930845,-0.017375396725149858
0.589638515028401,-0.018150401976004614
0.6007594018977959,-0.018957482061524696
0.6118965768935276,-0.019769948823590358
0.6230472422428476,-0.020614664763961208
