x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.00043485983810946367,0.0
0.00043485983810946367,0.0
0.0027563152322921157,1.450102464261313e-07
0.004648504879647339,4.1967931114558675e-07
0.006997545822675446,1.0827801597071914e-06
0.009781714759136018,2.0993303437689535e-06
0.012980321127957247,3.88577238021817e-06
0.01657365842246131,6.286626390102341e-06
0.020542956626465558,9.90887922621021e-06
0.02487033888949716,1.4437551059346377e-05
0.029538777194800137,2.0680387322404074e-05
0.03453205465016407,2.8136584988623348e-05
0.039834554984186546,6.820986775216109e-05
0.051309426143133094,0.00017398314975399724
0.05745450286322921,0.00023159440986311383
0.06385373619927329,0.000327050828493292
0.07049439878026273,0.00048139080524611864
0.07736569490713352,0.0006531552203900037
0.07736569490713352,0.0006531552203900037
0.08445618345148895,0.0008575374023207647
0.09175614563204555,0.001067027161966641
0.09925494327555631,0.0013038286153592377
0.10694447764941727,0.0015212226261578812
0.1148166530578282,0.0016722479471979338
0.12286235350744351,0.00174939971114872
0.13107249171881605,0.0018041587253983732
0.139439205712356,0.001826294210930749
0.15661249884283956,0.0018268994409707255
0.15661249884283956,0.0018268994409707255
0.17432350042151618,0.0015030588489477257
0.183363916765549,0.0012444420991891744
0.19251937406528857,0.0009289420078244623
0.20178531903041097,0.0005905855847930215
0.21115558718797417,0.00020849322239168457
0.22062619282690432,-0.00018926739897597597
0.23019122886852,-0.0006271684353688735
0.23984725253702877,-0.0010789363176744976
0.24958863445951954,-0.0015702549246399793
0.25941245718943956,-0.002075326577587512
0.26931335363159326,-0.00262027712957853
0.26931335363159326,-0.00262027712957853
0.28933397845293213,-0.003778919783056553
0.28933397845293213,-0.003778919783056553
0.30962191056016436,-0.0050483898134585144
0.31985833009343684,-0.005718821707261207
0.33015111951205556,-0.006430884662700832
0.33015111951205556,-0.006430884662700832
0.35089791216381244,-0.007928428370739945
0.35089791216381244,-0.007928428370739945
0.36134659245911294,-0.00871432973953539
0.37184071919220374,-0.009542830272459894
0.3929598998294892,-0.011275684748465697
0.3929598998294892,-0.011275684748465697
0.4142375640973852,-0.013128384359046398
0.4142375640973852,-0.013128384359046398
0.43565741128009244,-0.015102136801759274
0.43565741128009244,-0.015102136801759274
0.44641660273032924,-0.016128109446961955
0.45720458326286817,-0.017197982340766704
0.4788655314049503,-0.019416810527839876
0.4788655314049503,-0.019416810527839876
0.5006278957080299,-0.021759375813168447
