x,y
0.0,0.0
0.0,0.0
0.0001902,0.0
0.0010461,0.0
0.005610899950562959,5.575305759923007e-07
0.009319799895855348,1.1415944008247854e-06
0.013979699852627613,6.15378824383093e-07
0.02615235932641724,-4.872445034226958e-05
0.03366511542864587,-9.466878618565505e-05
0.042128598517032254,-0.00017720651565409252
0.05154233876640047,-0.00032435742301358764
0.06190648936132251,-0.0005144916165294198
0.07322075018623259,-0.000758686453417911
0.08548540409873498,-0.0010407368459316511
0.11286540775575105,-0.0017346088878877034
0.12798219212187273,-0.0020872793871152505
0.14404989736422316,-0.002454401460775463
0.17903830260514406,-0.0032207899462359533
0.17903830260514406,-0.0032207899462359533
0.19795881366049256,-0.003628298809193375
0.2178295098778945,-0.0040828130872974456
0.2603637548493024,-0.005209041808866279
0.2829553092263774,-0.005801752050788294
0.306375289968062,-0.00636405875138874
0.3305838310616091,-0.006914135400619955
0.3555437651340231,-0.007435400869660379
0.4075756804022489,-0.008430685556731545
0.434580860326721,-0.008924945750986813
0.46220291772275346,-0.009467794279653177
0.49041284144823555,-0.010039126248676393
0.5191822177868718,-0.01065890837538096
0.5484848054657381,-0.011306840755091847
0.5782947258604673,-0.012004001580709175
0.6085882524767088,-0.012729885436503116
0.6705344784250914,-0.014291437803025152
0.7021463928723009,-0.015044041961682748
0.7021463928723009,-0.015044041961682748
0.7665480137472797,-0.01649967719002885
0.7665480137472797,-0.01649967719002885
0.799300701062327,-0.017202152294731748
0.8658243265779088,-0.018527254574997723
0.8995632943734272,-0.019146205352820654
0.8995632943734272,-0.019146205352820654
0.9336000407612125,-0.01974916379197177
0.9679208324502404,-0.020310704049507196
1.037360474307089,-0.02134912033242745
1.037360474307089,-0.02134912033242745
1.107781844232841,-0.02224700321895627
1.107781844232841,-0.02224700321895627
1.143331792052917,-0.022645189809158896
1.1790937895857982,-0.022991203884890093
1.2150575019775902,-0.02330810991506394
1.2512136748711258,-0.02354584935300275
1.2875532356999915,-0.023633584184654083
1.324066676113805,-0.023501538869934224
1.3607439646950008,-0.02310329950301228
1.3975761557466828,-0.02248540211073143
1.4345552749307648,-0.02168641576140209
1.4716716104826937,-0.020645231581097108
1.5089148668913797,-0.019305310973578467
1.5462769784235313,-0.017683831237954722
1.621320127283605,-0.013506222183564846
1.621320127283605,-0.013506222183564846
1.6967320968617823,-0.008055291261722167
1.6967320968617823,-0.008055291261722167
