x,y
0.0,0.0
0.0,0.0
5.4682498866319655e-05,0.0
0.00043485983810946367,0.0
0.0013437847332726702,1.5238390360073463e-08
0.0027563152322921157,1.450102464261313e-07
0.004648504879647339,4.1967931114558675e-07
0.006997545822675446,1.0827801597071914e-06
0.00978171484191917,1.8393577838741803e-06
0.012980321699791216,2.089982598907746e-06
0.020542959161247057,4.246374708368311e-06
0.02487034094809068,9.15559988594629e-06
0.029538776471631514,1.7166500331125988e-05
0.03453204383148866,2.9635178366514155e-05
0.03983421928874478,9.802183653619901e-05
0.04543001590170656,0.0002289157603626416
0.05130616846681939,0.0003771532962441091
0.05744889871767858,0.0005563790916565114
0.06384622587931946,0.0007399516940071753
0.0704853866888406,0.0009494921155896928
0.07735556840588403,0.0011611936001078484
0.08444503384334077,0.00139847583321368
0.09174408048184526,0.0016377457224740666
0.09924192270959968,0.001903091033759744
0.1069298828025288,0.002170672045560333
0.114798036514889,0.002464981887987304
0.12283864589801226,0.002761871669331976
0.13104163117451942,0.003108428598484241
0.13939770279712477,0.0035306458082781313
0.15655136274263673,0.004350918775460014
0.1653381186587064,0.004676218020381382
0.17425413482556903,0.004989432244646104
0.1832936146903529,0.005279129137727953
0.19244962154733825,0.005578510004745161
0.20171727002994577,0.005866533884908782
0.21109037760147598,0.0061712382905487456
0.2205646748486355,0.006468412298984098
0.2301345116740722,0.006784552014773507
0.23979613431879693,0.007094343792569538
0.24954433259069203,0.007423875294295928
0.2692857426736201,0.008090929674595355
0.2692857426736201,0.008090929674595355
0.27927199894853466,0.008405123255053397
0.28933168905655904,0.008660963356208036
0.29945954180598283,0.008924434275051374
0.3096504110617185,0.009258279585372097
0.31989897178159865,0.009705027769021154
0.33020077456280733,0.010271335195759953
0.3509667635661437,0.011474372911006545
0.36142514776417317,0.012118128464248664
0.37192534058725585,0.012865117966213984
0.3824628437913361,0.013731057987314922
0.39303882817902513,0.014664743408219093
0.4036497258379692,0.015677304666318906
0.41429660259648615,0.016733030909578173
0.43568670874060295,0.019006619940155872
0.4464264714416458,0.020219146861485255
0.4571985335024439,0.02143894454582584
0.4680047657782799,0.02263518799749436
0.47883896730154296,0.023849995034467206
0.489701567938584,0.025066645395519904
0.5005875042905403,0.02631781283500506
0.5224256303239024,0.028908289054443547
0.5333646729007887,0.030332234457197155
0.5443189239492349,0.031811094714667996
0.5552846354000718,0.03336205724863337
0.5662650839168861,0.034952754037632844
