x,y
0.0,0.0
0.0,0.0
8.32125e-05,0.0
0.000661743245625,0.0
0.002044889853371844,3.528738933793605e-08
0.004194392818629251,3.357987880759062e-07
0.007073811864681503,9.718472122644338e-07
0.014885217795271606,4.861398340283964e-06
0.019752660530163266,9.7886464813499e-06
0.025220057809274443,9.217761111440345e-05
0.03125906691727745,0.00021336464178546113
0.037842156318034774,0.00037766162311803986
0.044943975563481106,0.0005594609302341235
0.0525393842005036,0.0007750746904362217
0.06060543654954878,0.0010035174704648717
0.06911914371257644,0.0012648507181331758
0.08740561093406207,0.001867122429469681
0.09713586984789402,0.0022811943970463713
0.10723326548595843,0.0027463573017465367
0.12845868439235872,0.003847076026305083
0.12845868439235872,0.003847076026305083
0.15095281172838312,0.005120137666578613
0.16264228072458503,0.005745007043735163
0.17460671777229309,0.006387184716171259
0.19930935466011376,0.007709850932640042
0.21202380913309254,0.008378132915099753
0.2249673199124729,0.009005874718053877
0.23812713962136922,0.009631153522111573
0.2514936440178219,0.010239363828568103
0.2650556006667279,0.010861657136723995
0.2788045954722425,0.01147795896990244
0.29273048906031873,0.012116055161506647
0.30682585555440295,0.012753179509804613
0.3354906589970958,0.01407944022303833
0.3500438638148929,0.014793865364103343
0.3647320253765108,0.01559546211885575
0.379550206737263,0.0164480161314449
0.3944908700197225,0.017369316306267046
0.4095497310825914,0.018328697577225724
0.4247195291902824,0.019348151440539346
0.43999656975691315,0.020399722224369678
0.4553738908092008,0.021507504325022353
0.4864133342275519,0.023836712694204166
0.502068080433602,0.025032950343273613
0.5178111188782926,0.026196190271497367
0.5336355999834131,0.027363280059309464
0.5495389778323466,0.02851582684117255
0.5655152665714107,0.029685148336145082
0.5815625699161852,0.030848866809047484
0.5976754360060429,0.03203568434376104
0.613852448012951,0.03322125726292728
0.6300885322703866,0.03443304578437715
0.6463826639037891,0.03564570652458772
0.6791300401800912,0.038128402485804166
0.6791300401800912,0.038128402485804166
0.7120756004038461,0.04064767546161606
0.7286231229311729,0.04183608393606968
0.745215636737677,0.04300175363676818
0.7618523304471947,0.04412568052341458
0.778529043123691,0.045239450833355135
0.7952453937815194,0.04632009265768835
0.8119976903745585,0.047396573462799685
0.8456063566012711,0.04949019458153046
0.8624593920784356,0.050509259311728866
0.8793402551753644,0.05155318903225983
0.8962450387543848,0.052660613224166625
0.8962450387543848,0.052660613224166625
0.9131747262320827,0.05379426040210497
