x,y
0.0,0.0
0.0,0.0
6.894750226736068e-05,0.0
0.0016943373630382654,2.4225874603867398e-08
0.003475354170007896,2.3053616297869863e-07
0.005861158647960974,4.7194282335244183e-07
0.008822993148366275,2.595380760984777e-07
0.012333467389828311,-3.5884788284701877e-07
0.016366493297432703,-2.0526866396791326e-06
0.02089722347217503,-4.581859385110822e-06
0.025901953432592564,-2.0693529730944077e-05
0.03135812386414407,-5.183935480099734e-05
0.03724416730712911,-0.00010529079986468072
0.04353982684040279,-0.00015699217186963542
0.05728268347925649,-0.000291037716246878
0.06469338109654178,-0.0003937429053666291
0.07244007479866005,-0.0005599027905654596
0.08050732380136147,-0.0007512890510022004
0.0888794356312696,-0.000981903320356659
0.09754255126091341,-0.0012247630979474512
0.10648219313381349,-0.0015007379527960764
0.11568587567026943,-0.0017857158385313314
0.12514028167471913,-0.0021028480302915
0.13483419922531864,-0.002428575348964198
0.14475538491110587,-0.0027869801095832844
0.15489380058671465,-0.0031544227352915295
0.1652381775804451,-0.0035554787202116663
0.1757795554873888,-0.003966264056083579
0.18650754337722183,-0.004411680914009014
0.19741416963930453,-0.004867571515575332
0.20848983065271712,-0.005359086579333124
0.21972746237256935,-0.005861804208813134
0.23111816557440007,-0.0064010781062970685
0.24265570996697539,-0.00695224235533654
0.25433182516734854,-0.007540822180156626
0.2661410476811899,-0.00814192947584232
0.2780756672830401,-0.008781236881709582
0.2901309265705857,-0.009433655058875189
0.3022996131019723,-0.010124984511694352
0.3145776205356359,-0.010829954057643157
0.3269581775969745,-0.011574475720004685
0.3394377791136504,-0.012333114215035317
0.35201004360087074,-0.013131879175706653
0.36467202181745223,-0.01394518740531397
0.3774176754520362,-0.01479913417626564
0.3902445701693089,-0.01566800314709981
0.4031469685391272,-0.016577964842749916
0.42916510904559824,-0.018493882334072103
0.44226711752290315,-0.01958428123125579
0.4554285427737765,-0.020734971389612045
0.4686444785180605,-0.021963278457694274
0.48191471713808437,-0.02323719112287913
0.4952341079480058,-0.02457910560709328
0.5086026974350416,-0.025960310296714865
0.5220152305501823,-0.027405478530324236
0.5354720694748759,-0.0288873322583195
0.5489679258335063,-0.03043156478697737
0.5625035052326556,-0.032011504397344924
0.5760735118959924,-0.03365330258665467
0.5896790008824363,-0.035330530404702486
0.6033146720949318,-0.03706954492640835
0.6169819252106898,-0.03884400191931448
0.6306754485118953,-0.040680348994939754
