x,y
0.0,0.0
0.0,0.0
6.18149977326393e-05,0.0
0.0004915806787189274,0.0
0.0015190609785220585,1.947287628398496e-08
0.00311583455866797,1.8530609341623673e-07
0.00791026902606427,1.3836660919042283e-06
0.011057590442456744,2.3504835884952754e-06
0.014673406828257799,2.6707527178523373e-06
0.018735441128533644,2.527120683112439e-06
0.023222475456829792,1.128653951138844e-06
0.028114300956596117,-1.1366890338718038e-06
0.033391531836198446,-3.5763173623399535e-05
0.03903597868807847,-7.34649842559572e-05
0.04503002665830831,-0.0001306874966871312
0.05135724818521787,-0.0001835951233212578
0.058001606259692993,-0.0002531915430384541
0.06494822952434379,-0.00031698854078203643
0.07969120440293145,-0.00045012913665879855
0.08746117642564834,-0.0004503444845737308
0.09547983542108561,-0.0004382084698015558
0.1037352726749276,-0.0003992925803727795
0.11221632080729377,-0.00036199859107596854
0.12091213523252363,-0.0003049339380636214
0.12981264312392193,-0.00025340643764076474
0.13890795733371508,-0.00018381563260982822
0.14818897899226954,-0.00012080753500928138
0.1576466957808208,-3.993843740609788e-05
0.16727289219759922,3.414814062694371e-05
0.17705935022962072,0.00012631991700033293
0.18699865815493608,0.00021176511712783623
0.20730664628943624,0.0004128954213705703
0.21766149667951745,0.0005520173733700609
0.22814088722258197,0.0007632968996224207
0.23873938849226561,0.0010060674389354434
0.2494507966810254,0.0012963081428141302
0.2602704380048235,0.0016026571103536966
0.2822134487930277,0.0022790689850187484
0.2933296125502715,0.002565639238764247
0.30453533478217076,0.002847340460548062
0.32719903596610533,0.003378367220723024
0.33864936246265626,0.003613656675099357
0.35017442004387533,0.0037841068012243765
0.3734324890858884,0.004042559765754688
0.385158478919058,0.004171797398925626
0.39694428104123297,0.0043563835378281415
0.4087874851116976,0.0045578937678369645
0.42068496904037295,0.004794751236130482
0.4326346997585785,0.005035483703717897
0.44463369281408327,0.005303212886875338
0.45668018788292664,0.005569409505883107
0.4687713504260141,0.005859194809236944
0.49308045037826104,0.006453479507752988
0.5052949854884898,0.006732921685324572
0.5175479821516638,0.006950554404877639
0.5298367674565221,0.0071474718920716785
0.5421598464987581,0.007306506533860029
0.5669013467245343,0.007586558576786004
0.5793167023475166,0.007714128663778282
0.5917602091949964,0.0077938087965297494
0.6042304231623034,0.007793572233832477
0.6167257772069656,0.007755386407621935
0.641786574031362,0.007547906713351605
0.641786574031362,0.007547906713351605
0.666930815471517,0.007082846738080313
